# Genepanel: Immun Version: 02 Date: 2016-08-10
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds
9	214864	465259	NM_203447.3	0	+	DOCK8	FLJ00026,FLJ00152,ZIR8,FLJ00346	ENSG00000107099	ENST00000432829	214976	464219	214864,271626,286460,289509,304580,311953,317042,325670,328021,332397,334224,336581,339005,340158,368017,370229,371427,372184,376209,376976,379770,382512,386330,390470,396784,399145,404917,406929,414781,418067,420400,420948,422047,426884,428361,429701,432165,433874,434782,439244,441285,441874,443426,446369,449783,452010,463516,464158	215029,271729,286636,289581,304704,312166,317128,325737,328171,332478,334384,336718,339099,340321,368135,370300,371566,372286,376305,377211,379935,382685,386426,390566,396934,399259,405073,407069,414951,418207,420583,421078,422135,426981,428496,429854,432324,433975,434975,439388,441417,442009,443516,446606,449927,452117,463687,465259
6	15523031	15663289	NM_032122.4	0	-	DTNBP1	Dysbindin,My031,HPS7,DBND,BLOC1S8	ENSG00000047579	ENST00000344537	15523205	15663100	15523031,15524756,15533470,15593289,15615497,15627573,15637974,15651543,15652317,15663044	15523450,15524900,15533626,15593312,15615630,15627706,15638035,15651594,15652371,15663289
19	852290	856246	NM_001972.2	0	+	ELANE	NE,HNE,HLE	ENSG00000197561	ENST00000263621	852328	856164	852290,852875,853261,855563,855957	852395,853032,853403,855794,856246
18	43427573	43547305	NM_020964.2	0	-	EPG5	hEPG5	ENSG00000152223	ENST00000282041	43432431	43547205	43427573,43435537,43437817,43438530,43440068,43445579,43446762,43447527,43450531,43456200,43458340,43458977,43460039,43462238,43464581,43467715,43469762,43479368,43480960,43483937,43487922,43490485,43492254,43493670,43495475,43495973,43496402,43497643,43502306,43503233,43505703,43508834,43510641,43514774,43519565,43523126,43523970,43526628,43528468,43529449,43531067,43532365,43534359,43547142	43432614,43435652,43438033,43438747,43440311,43445724,43446972,43447713,43450707,43456307,43458413,43459179,43460188,43462452,43464776,43467872,43469905,43479531,43481132,43484082,43488046,43490707,43492421,43493793,43495586,43496171,43496547,43497784,43502566,43503353,43505868,43508975,43510796,43514932,43519721,43523277,43524085,43526734,43528542,43529557,43531204,43532609,43535304,43547305
19	45854648	45873845	NM_000400.3	0	-	ERCC2	MAG,EM9,MGC102762,MGC126218,MGC126219,TFIIH	ENSG00000104884	ENST00000391945	45854886	45873798	45854648,45855466,45855763,45856003,45856340,45856499,45857987,45858922,45860527,45860731,45860887,45864781,45867000,45867243,45867492,45867681,45868095,45868299,45871887,45872187,45872327,45873390,45873793	45854979,45855610,45855907,45856074,45856413,45856592,45858109,45858986,45860629,45860801,45860957,45864900,45867169,45867377,45867589,45867805,45868212,45868416,45872001,45872250,45872405,45873490,45873845
2	128014865	128051752	NM_000122.1	0	-	ERCC3	XPB,BTF2,RAD25,TFIIH,GTF2H	ENSG00000163161	ENST00000285398	128015171	128051657	128014865,128016871,128018803,128028911,128030440,128036748,128038022,128044278,128046235,128046912,128047264,128047799,128050185,128051088,128051629	128015303,128017024,128018922,128029029,128030537,128036951,128038207,128044593,128046440,128047077,128047400,128047849,128050422,128051294,128051752
16	14014013	14046205	NM_005236.2	0	+	ERCC4	RAD1,FANCQ	ENSG00000175595	ENST00000311895	14014022	14042204	14014013,14015887,14020417,14021884,14024566,14026013,14028048,14029002,14031622,14038579,14041470	14014229,14016068,14020613,14022092,14024747,14026142,14028159,14029600,14031715,14038692,14046205
9	98637899	98731122	NM_001010895.2	0	+	ERCC6L2	FLJ37706,RAD26L	ENSG00000182150	ENST00000288985	98638287	98729002	98637899,98643150,98660130,98669359,98677949,98678508,98683456,98684586,98685541,98690360,98691000,98703735,98718195,98728843	98638366,98643575,98660253,98669553,98678111,98678716,98683597,98684700,98685661,98690432,98691146,98703831,98718295,98731122
5	176829138	176836577	NM_000505.3	0	-	F12		ENSG00000131187	ENST00000253496	176829292	176836528	176829138,176829550,176830254,176830481,176830859,176831196,176831499,176831810,176832054,176832323,176832735,176832962,176836046,176836471	176829460,176829699,176830398,176830618,176831091,176831414,176831665,176831915,176832186,176832434,176832806,176833062,176836104,176836577
11	70049268	70053508	NM_003824.3	0	+	FADD	MORT1,GIG3	ENSG00000168040	ENST00000301838	70049565	70052579	70049268,70052238	70049851,70053508
16	89803958	89883065	NM_000135.2	0	-	FANCA	FAA,FA-H,FAH	ENSG00000187741	ENST00000389301	89805008	89883023	89803958,89805289,89805540,89805885,89806401,89807211,89809207,89811366,89812991,89813238,89815066,89816137,89818545,89824984,89828356,89831297,89833548,89836244,89836573,89836971,89838085,89839678,89842149,89845208,89845350,89846276,89849266,89849414,89851261,89857810,89858334,89858878,89862313,89865573,89866012,89869666,89871687,89874701,89877114,89877336,89880927,89882284,89882944	89805116,89805382,89805697,89805961,89806507,89807274,89809346,89811479,89813096,89813298,89815175,89816310,89818630,89825113,89828430,89831474,89833645,89836432,89836667,89837042,89838222,89839792,89842223,89845258,89845411,89846365,89849326,89849510,89851372,89857944,89858476,89858955,89862426,89865640,89866046,89869749,89871800,89874775,89877210,89877479,89881021,89882394,89883065
X	14861528	14891184	NM_001018113.1	0	-	FANCB	FAB,FLJ34064,FAAP95	ENSG00000181544	ENST00000398334	14861688	14883632	14861528,14862624,14862977,14868626,14871160,14875983,14877303,14882681,14887044,14891107	14862103,14862862,14863408,14868796,14871289,14876076,14877456,14883702,14887165,14891184
9	97861335	98079991	NM_000136.2	0	-	FANCC	FAC,FA3	ENSG00000158169	ENST00000289081	97863988	98011573	97861335,97869347,97873744,97876910,97879596,97887367,97888810,97897627,97912204,97933360,97934318,98002930,98009713,98011408,98079807	97864132,97869551,97873919,97876992,97879672,97887467,97888863,97897784,97912369,97933425,97934429,98003025,98009798,98011651,98079991
3	10068112	10141344	NM_033084.3	0	+	FANCD2	FAD,FA-D2	ENSG00000144554	ENST00000287647	10070341	10140634	10068112,10070308,10074515,10076152,10076378,10076856,10077970,10080962,10081404,10083306,10084242,10084733,10085167,10085512,10088263,10089600,10091057,10094070,10101977,10103834,10105475,10106039,10106412,10107077,10107547,10108892,10114554,10114936,10116213,10119764,10122783,10123029,10127495,10128817,10130132,10130511,10131975,10133864,10134968,10135972,10136883,10138009,10140403	10068157,10070405,10074656,10076220,10076482,10076917,10078023,10081041,10081529,10083394,10084347,10084834,10085276,10085548,10088407,10089735,10091189,10094181,10102087,10103895,10105595,10106113,10106559,10107178,10107663,10109001,10114665,10115046,10116357,10119881,10122912,10123148,10127606,10128948,10130226,10130634,10132069,10133936,10135007,10136047,10136958,10138156,10141344
6	35420137	35434881	NM_021922.2	0	+	FANCE	FAE	ENSG00000112039	ENST00000229769	35420322	35434122	35420137,35423523,35425332,35425692,35426073,35427107,35427458,35428328,35430565,35434020	35420570,35424130,35425377,35425761,35426217,35427231,35427537,35428395,35430691,35434881
11	22644078	22647387	NM_022725.3	0	-	FANCF	FAF	ENSG00000183161	ENST00000327470	22646231	22647356	22644078	22647387
9	35073834	35080013	NM_004629.1	0	-	FANCG	FAG	ENSG00000221829	ENST00000378643	35074104	35079521	35073834,35074367,35074923,35075275,35075461,35075958,35076428,35076720,35076967,35077260,35078137,35078601,35079147,35079437	35074213,35074491,35075079,35075322,35075751,35076025,35076580,35076867,35077098,35077396,35078340,35078733,35079238,35080013
15	89787193	89860362	NM_001113378.1	0	+	FANCI	FLJ10719	ENSG00000140525	ENST00000310775	89790878	89859690	89787193,89790859,89801934,89803943,89804815,89805051,89806649,89807133,89807752,89811629,89816607,89817398,89819941,89821917,89824400,89824995,89826366,89828326,89833443,89834843,89835918,89836172,89837063,89838145,89843030,89843530,89844556,89847094,89848345,89848571,89848835,89849237,89850706,89850843,89856134,89857842,89858512,89859627	89787264,89790962,89802007,89804074,89804972,89805109,89806691,89807257,89807838,89811756,89816700,89817535,89820122,89822005,89824531,89825066,89826481,89828449,89833512,89834945,89836095,89836294,89837228,89838325,89843197,89843616,89844673,89847146,89848473,89848640,89848929,89849425,89850760,89850903,89856203,89857938,89858620,89860362
2	58386377	58468515	NM_018062.3	0	-	FANCL	FLJ10335,FAAP43,Pog	ENSG00000115392	ENST00000233741	58386899	58468448	58386377,58387242,58388656,58390000,58390163,58390568,58392858,58425728,58431264,58449076,58453862,58456948,58459188,58468352	58386935,58387314,58388773,58390082,58390209,58390652,58393009,58425797,58431361,58449177,58453919,58457009,58459247,58468515
10	90750287	90775542	NM_000043.4	0	+	FAS	CD95,APO-1	ENSG00000026103	ENST00000355740	90750633	90774207	90750287,90762785,90767456,90768645,90770295,90770509,90771755,90773099,90773875	90750663,90762951,90767594,90768754,90770357,90770572,90771838,90773124,90775542
1	172628147	172636012	NM_000639.2	0	+	FASLG	FasL,CD178	ENSG00000117560	ENST00000367721	172628341	172635156	172628147,172629234,172633473,172634761	172628689,172629280,172633530,172636012
1	161511550	161519818	NM_000569.6	0	-	FCGR3A	CD16,CD16a	ENSG00000203747	ENST00000367969	161512801	161519634	161511550,161514490,161518210,161518800,161519486	161512989,161514748,161518468,161518821,161519818
1	27695600	27701315	NM_003665.2	0	-	FCN3	FCNH,HAKA1	ENSG00000142748	ENST00000270879	27695726	27701309	27695600,27697086,27697333,27699626,27699978,27700455,27700846,27701218	27695968,27697221,27697463,27699754,27700011,27700500,27700942,27701315
11	63974151	63991363	NM_031471.5	0	+	FERMT3	URP2,KIND3,MIG2B,MGC10966,MIG-2,UNC112C	ENSG00000149781	ENST00000345728	63974836	63990964	63974151,63974822,63978082,63978523,63978746,63979116,63986722,63986995,63987211,63987362,63987691,63987907,63988487,63990519,63990784	63974286,63974996,63978316,63978643,63978915,63979219,63986830,63987130,63987261,63987487,63987798,63988141,63988612,63990661,63991363
17	26850958	26865175	NM_003593.2	0	+	FOXN1	FKHL20	ENSG00000109101	ENST00000226247	26850987	26864454	26850958,26851520,26854268,26856111,26857766,26861348,26861724,26864134	26851110,26851985,26854379,26856242,26857863,26861556,26862216,26865175
X	49106896	49121288	NM_014009.3	0	-	FOXP3	JM2,XPID,AIID,PIDX,DIETER,SCURFIN	ENSG00000049768	ENST00000376207	49107794	49114962	49106896,49108124,49109586,49110377,49111889,49112175,49113207,49113381,49113883,49114120,49114752,49121122	49107944,49108226,49109663,49110528,49111970,49112263,49113312,49113469,49114022,49114225,49114984,49121288
17	41052813	41066450	NM_000151.3	0	+	G6PC	GSD1a	ENSG00000131482	ENST00000253801	41052893	41063443	41052813,41055947,41059539,41061319,41062931	41053123,41056057,41059645,41061435,41066450
17	42148097	42153712	NM_138387.3	0	+	G6PC3	UGRP	ENSG00000141349	ENST00000269097	42148333	42153411	42148097,42151527,42152047,42152336,42152677,42153047	42148551,42151634,42152138,42152455,42152819,42153712
X	153759604	153775801	NM_001042351.2	0	-	G6PD	G6PD1	ENSG00000160211	ENST00000393564	153760214	153774370	153759604,153760402,153760600,153760781,153761156,153761790,153762249,153762552,153763382,153764151,153764355,153774250,153775682	153760305,153760495,153760677,153761017,153761343,153761884,153762375,153762711,153763600,153764260,153764393,153774378,153775801
X	48644981	48652717	NM_002049.3	0	+	GATA1	ERYF1,NFE1,GATA-1,NF-E1	ENSG00000102145	ENST00000376670	48649516	48652571	48644981,48649497,48650250,48650729,48651578,48652199	48645053,48649736,48650628,48650875,48651704,48652717
3	128198264	128212030	NM_032638.4	0	-	GATA2	NFE1B	ENSG00000179348	ENST00000341105	128199861	128205874	128198264,128200661,128202702,128204569,128205645,128211741	128200161,128200787,128202848,128205211,128205919,128212030
1	92940317	92952433	NM_005263.3	0	-	GFI1	GFI1A,GFI-1	ENSG00000162676	ENST00000294702	92941585	92949044	92940317,92944144,92945904,92946157,92948420,92948929,92952282	92941764,92944310,92946042,92946645,92948603,92949143,92952433
6	158589378	158620376	NM_207118.2	0	+	GTF2H5	FLJ30544,bA120J8.2,TTD-A,TFB5,TFIIH,TTDA	ENSG00000272047	ENST00000607778	158591535	158613189	158589378,158591501,158613008	158589427,158591570,158620376
1	154245038	154248355	NM_006118.3	0	+	HAX1	HS1BP1,HCLSBP1	ENSG00000143575	ENST00000328703	154245199	154248177	154245038,154245811,154246249,154247425,154247629,154247868,154248091	154245252,154246074,154246437,154247477,154247736,154247959,154248355
10	100175954	100206704	NM_000195.3	0	-	HPS1	BLOC3S1	ENSG00000107521	ENST00000325103	100177320	100202997	100175954,100177931,100179801,100182125,100183359,100183509,100184069,100185297,100185574,100186971,100189329,100189547,100190327,100190887,100193739,100195028,100195391,100202880,100205056,100206563	100177483,100178014,100179915,100182270,100183425,100183644,100184131,100185477,100185742,100187021,100189399,100189646,100190427,100191048,100193848,100195171,100195529,100202997,100205161,100206704
3	148847370	148891305	NM_032383.3	0	+	HPS3	SUTAL,BLOC2S1	ENSG00000163755	ENST00000296051	148847510	148890009	148847370,148857790,148858803,148859081,148863140,148868385,148871280,148872893,148875136,148876452,148877832,148879934,148880476,148881628,148884820,148885679,148889881	148847727,148858285,148858975,148859167,148863333,148868467,148871435,148873002,148875318,148876633,148878066,148880120,148880665,148881736,148885027,148885770,148891305
22	26846848	26879829	NM_022081.5	0	-	HPS4	KIAA1667,LE,BLOC3S2	ENSG00000100099	ENST00000398145	26849198	26877728	26846848,26853824,26854410,26859882,26861420,26862191,26864516,26866684,26868267,26868797,26872958,26875230,26877687,26879639	26849370,26853933,26854543,26860792,26861517,26862228,26864589,26866779,26868384,26868905,26873102,26875321,26878206,26879829
11	18300216	18343721	NM_181507.1	0	-	HPS5	BLOC2S2	ENSG00000110756	ENST00000349215	18301428	18339405	18300216,18303496,18305341,18306892,18308137,18309081,18309439,18312988,18314445,18316566,18317545,18318344,18319105,18320338,18322374,18326968,18327681,18330492,18332287,18332933,18333460,18339297,18343492	18301489,18303767,18305448,18307006,18308257,18309237,18309560,18313566,18314523,18316716,18317669,18318531,18319264,18320517,18322463,18327040,18327894,18330626,18332480,18332998,18333571,18339454,18343721
10	103825123	103827795	NM_024747.5	0	+	HPS6	FLJ22501,BLOC2S3	ENSG00000166189	ENST00000299238	103825231	103827559	103825123	103827795
2	204801470	204826298	NM_012092.3	0	+	ICOS	AILIM,CD278	ENSG00000163600	ENST00000316386	204801537	204824322	204801470,204820358,204821381,204822521,204824308	204801595,204820694,204821488,204822606,204826298
2	163123588	163175218	NM_022168.3	0	-	IFIH1	MDA-5,Hlcd,MDA5,IDDM19	ENSG00000115267	ENST00000263642	163123709	163174817	163123588,163123988,163124596,163128735,163130304,163133196,163133924,163134714,163136505,163137837,163138875,163144644,163150073,163163218,163167274,163174364	163123889,163124079,163124787,163128897,163130454,163133456,163134203,163134838,163136622,163138055,163139086,163144865,163150178,163163365,163167443,163175218
6	137518620	137540567	NM_000416.2	0	-	IFNGR1	CD119	ENSG00000027697	ENST00000367739	137519167	137540464	137518620,137522017,137524635,137525468,137527272,137528099,137540379	137519776,137522145,137524822,137525641,137527445,137528214,137540567
21	34775201	34809828	NM_005534.3	0	+	IFNGR2	AF-1	ENSG00000159128	ENST00000290219	34775849	34809269	34775201,34787194,34793786,34799190,34804483,34805020,34809134	34775922,34787327,34793992,34799339,34804643,34805178,34809828
22	23915312	23922495	NM_020070.3	0	-	IGLL1	IGVPB,IGL5,14.1,CD179B	ENSG00000128322	ENST00000330377	23915452	23922377	23915312,23917153,23922171	23915772,23917269,23922495
8	42128819	42190171	NM_001556.2	0	+	IKBKB	IKK2,NFKBIKB,IKK-beta,IKKB	ENSG00000104365	ENST00000520810	42129618	42188497	42128819,42129600,42146151,42147673,42150960,42162704,42163860,42166418,42171839,42173727,42174227,42175174,42176069,42176787,42177102,42178252,42179413,42179571,42179864,42183487,42186641,42188431	42128987,42129723,42146246,42147791,42151030,42162793,42163950,42166543,42171947,42173857,42174422,42175289,42176193,42176939,42177164,42178362,42179463,42179671,42180012,42183615,42186732,42190171
7	50344264	50472798	NM_006060.5	0	+	IKZF1	hIk-1,LyF-1,Hs.54452,IKAROS,PPP1R92	ENSG00000185811	ENST00000331340	50358657	50468325	50344264,50358643,50367233,50444230,50450237,50455042,50459426,50467615	50344518,50358697,50367353,50444491,50450405,50455168,50459561,50472798
1	206940947	206945839	NM_000572.2	0	-	IL10	CSIF,TGIF,IL10A,IL-10	ENSG00000136634	ENST00000423557	206941980	206945780	206940947,206943173,206944251,206944700,206945615	206942073,206943239,206944404,206944760,206945839
11	117857105	117872199	NM_001558.3	0	+	IL10RA	HIL-10R,CDW210A,CD210a,CD210	ENSG00000110324	ENST00000227752	117857182	117870356	117857105,117859096,117860156,117863955,117864713,117866303,117869429	117857249,117859217,117860335,117864125,117864864,117866425,117872199
21	34638664	34669539	NM_000628.4	0	+	IL10RB	CRF2-4,CDW210B,IL-10R2	ENSG00000243646	ENST00000290200	34638770	34668662	34638664,34640698,34648900,34652056,34655398,34660408,34668488	34638819,34640822,34649058,34652223,34655546,34660566,34669539
5	158741790	158757481	NM_002187.2	0	-	IL12B	CLMF,IL-12B,NKSF,CLMF2	ENSG00000113302	ENST00000231228	158743692	158753790	158741790,158743692,158745743,158747313,158749401,158750061,158753702,158757439	158743108,158743824,158745901,158747528,158749519,158750337,158753790,158757481
19	18169804	18197813	NM_005535.2	0	-	IL12RB1	CD212	ENSG00000096996	ENST00000593993	18170417	18197633	18169804,18170703,18171931,18172990,18174685,18177351,18179198,18180355,18182921,18184326,18186558,18187106,18188325,18191641,18192959,18194241,18197569	18170423,18170895,18172007,18173087,18174820,18177507,18179336,18180523,18183159,18184409,18186678,18187137,18188465,18191811,18193074,18194301,18197813
6	52101483	52109298	NM_052872.3	0	-	IL17F	IL-17F,ML-1,ML1	ENSG00000112116	ENST00000336123	52101728	52109227	52101483,52103527,52109194	52101966,52103748,52109298
22	17565848	17596584	NM_014339.6	0	+	IL17RA	hIL-17R,IL-17RA,CDw217,CD217	ENSG00000177663	ENST00000319363	17565981	17590710	17565848,17577951,17578686,17579664,17581244,17582885,17583028,17584383,17585615,17586480,17586742,17588616,17589196	17566119,17577976,17578833,17579777,17581371,17582933,17583192,17584467,17585700,17586492,17586844,17588658,17596584
3	9958757	9975305	NM_032732.5	0	+	IL17RC	IL17-RL	ENSG00000163702	ENST00000383812	9958999	9975277	9958757,9959396,9959606,9960018,9960183,9962174,9965564,9965915,9969849,9969988,9970263,9971535,9971711,9972083,9972578,9974291,9974503,9974636	9959104,9959418,9959759,9960093,9960293,9962286,9965704,9965975,9969904,9970170,9970314,9971581,9971833,9972143,9972627,9974387,9974542,9975305
2	113875469	113891593	NM_173841.2	0	+	IL1RN	IL1RA,ICIL-1RA,IL1F3,IRAP,IL-1RN,MGC10430	ENSG00000136689	ENST00000259206	113875595	113890448	113875469,113877642,113885265,113887152,113888621,113890232	113875605,113877705,113885317,113887241,113888734,113891593
4	123533782	123542212	NM_021803.3	0	-	IL21	Za11,IL-21	ENSG00000138684	ENST00000264497	123533864	123542166	123533782,123534005,123536836,123541855,123541998	123533915,123534083,123536992,123541891,123542212
16	27438578	27463363	NM_021798.3	0	+	IL21R	CD360	ENSG00000103522	ENST00000395754	27441392	27460604	27438578,27441376,27445667,27448808,27454282,27455862,27456497,27457327,27459854	27438682,27441441,27445770,27449008,27454437,27456040,27456597,27457409,27463363
10	6052656	6104333	NM_000417.2	0	-	IL2RA	CD25	ENSG00000134460	ENST00000379959	6054834	6104114	6052656,6060015,6061390,6061832,6063440,6066206,6067796,6104050	6054859,6060082,6061462,6061904,6063656,6066317,6067988,6104333
X	70327253	70331481	NM_000206.2	0	-	IL2RG	CD132	ENSG00000147168	ENST00000374202	70327585	70331389	70327253,70328126,70328448,70329077,70330005,70330353,70330746,70331274	70327771,70328196,70328545,70329240,70330145,70330538,70330900,70331481
2	113816684	113822320	NM_012275.2	0	+	IL36RN	FIL1,FIL1(DELTA),FIL1D,IL1HY1,IL1RP3,IL1L1,IL-1F5,IL36RA,MGC29840	ENSG00000136695	ENST00000393200	113817015	113820254	113816684,113816988,113818428,113819700,113820029	113816818,113817044,113818514,113819828,113822320
5	35856976	35879705	NM_002185.3	0	+	IL7R	CD127	ENSG00000168685	ENST00000303115	35857079	35876588	35856976,35860953,35867407,35871157,35873581,35874550,35875613,35876084	35857161,35861092,35867565,35871315,35873750,35874644,35875689,35879705
12	44152746	44183346	NM_016123.3	0	+	IRAK4	NY-REN-64	ENSG00000198001	ENST00000448290	44161914	44180518	44152746,44161905,44165022,44165982,44166714,44167767,44171432,44171995,44176109,44177464,44180201,44180482	44152819,44162075,44165168,44166165,44166875,44167832,44171547,44172105,44176293,44177527,44180360,44183346
11	612554	615728	NM_004031.2	0	-	IRF7		ENSG00000185507	ENST00000397566	612644	615318	612554,612998,613205,613784,613950,614173,614475,614796,615096	612800,613117,613595,613865,614037,614399,614534,615007,615728
16	85932773	85956211	NM_002163.2	0	+	IRF8	IRF-8,ICSBP	ENSG00000140968	ENST00000268638	85936621	85954888	85932773,85936620,85942595,85945175,85946736,85948078,85952022,85953714,85954711	85932829,85936795,85942779,85945264,85946842,85948126,85952409,85953830,85956211
1	948846	949919	NM_005101.3	0	+	ISG15	IFI15,UCRP	ENSG00000187608	ENST00000379389	948953	949858	948846,949363	948956,949919
20	32951040	33099198	NM_031483.5	0	+	ITCH	AIP4	ENSG00000078747	ENST00000374864	32981617	33095599	32951040,32957199,32981596,32996456,33000320,33001547,33012285,33026278,33027959,33030012,33033091,33037215,33045194,33049897,33057852,33059248,33065576,33067434,33068403,33068870,33077070,33077626,33080305,33092135,33095499	32951155,32957276,32981687,32996598,33000445,33001685,33012331,33026436,33028149,33030108,33033266,33037285,33045279,33050026,33057925,33059320,33065665,33067594,33068537,33069011,33077191,33077731,33080402,33092208,33099198
21	46305868	46340965	NM_000211.4	0	-	ITGB2	LFA-1,MAC-1	ENSG00000160255	ENST00000302347	46306282	46330697	46305868,46306650,46308607,46309190,46309892,46311723,46313318,46314885,46318981,46320234,46321406,46323279,46326829,46330198,46330639,46340735	46306345,46306817,46308810,46309410,46310137,46311911,46313459,46314975,46319077,46320390,46321648,46323450,46327010,46330287,46330700,46340965
5	156607906	156682109	NM_005546.3	0	+	ITK	EMT,PSCTK2,LYK	ENSG00000113263	ENST00000422843	156607988	156679688	156607906,156635899,156638297,156641201,156644876,156649872,156655305,156659349,156665118,156667071,156668655,156670632,156671271,156672735,156672890,156675859,156679616	156608126,156636004,156638379,156641330,156644917,156650024,156655371,156659404,156665201,156667205,156668730,156670804,156671488,156672800,156673009,156676017,156682109
3	9932270	9936031	NM_032492.3	0	+	JAGN1	GL009,FLJ14602	ENSG00000171135	ENST00000307768	9932406	9935061	9932270,9934598	9932495,9936031
19	17935592	17958841	NM_000215.3	0	-	JAK3	L-JAK,JAKL,LJAK,JAK3_HUMAN,JAK-3	ENSG00000105639	ENST00000458235	17937551	17955226	17935592,17940916,17941311,17942036,17942482,17943327,17943598,17945379,17945660,17945891,17946732,17947937,17948740,17949071,17950285,17951038,17952197,17952448,17953124,17953835,17954188,17954585,17955042,17958754	17937719,17941027,17941429,17942209,17942607,17943517,17943738,17945530,17945812,17946024,17946860,17948022,17948872,17949199,17950472,17951150,17952355,17952571,17953419,17953981,17954300,17954709,17955239,17958841
12	49412757	49449107	NM_003482.3	0	-	KMT2D	ALR,MLL4,CAGL114	ENSG00000167548	ENST00000301067	49415562	49449107	49412757,49415825,49416062,49416372,49418360,49418592,49419964,49421585,49421791,49422610,49422843,49423183,49424062,49424383,49424675,49424957,49427849,49428192,49428364,49428594,49430907,49433004,49433217,49433506,49435437,49435699,49435871,49436343,49436523,49436858,49437145,49437417,49437650,49437982,49438185,49438526,49439702,49439847,49440042,49440391,49441747,49442441,49442887,49443464,49444668,49446346,49446697,49446989,49447258,49447760,49448089,49448310,49448682,49449058	49415655,49415934,49416136,49416658,49418491,49418729,49421105,49421713,49421924,49422741,49423019,49423259,49424222,49424551,49424816,49427747,49428082,49428259,49428449,49428718,49432772,49433141,49433400,49435318,49435488,49435773,49436113,49436428,49436661,49436969,49437211,49437565,49437781,49438087,49438305,49438748,49439750,49439957,49440207,49440573,49441852,49442552,49443001,49444573,49446207,49446492,49446855,49447104,49447424,49447923,49448199,49448534,49448809,49449107
1	156024516	156028301	NM_014017.3	0	+	LAMTOR2	MAPBPIP,MAPKSP1AP,p14,ENDAP,Ragulator2	ENSG00000116586	ENST00000368305	156024680	156028162	156024516,156025053,156027768,156028105	156024748,156025216,156027858,156028301
1	32739711	32751768	NM_001042771.2	0	+	LCK		ENSG00000182866	ENST00000333070	32739930	32751317	32739711,32739925,32740337,32740593,32740921,32741169,32741514,32741937,32742207,32745271,32745441,32745679,32751114	32739827,32740035,32740419,32740684,32741020,32741273,32741664,32742090,32742387,32745348,32745595,32745811,32751768
13	108859791	108867130	NM_002312.3	0	-	LIG4		ENSG00000174405	ENST00000356922	108860880	108863616	108859791,108866885	108863644,108867130
18	2916991	3011945	NM_014646.2	0	-	LPIN2	KIAA0249	ENSG00000101577	ENST00000261596	2920290	2960838	2916991,2920775,2921530,2922044,2923772,2924395,2925221,2926720,2927719,2928588,2929062,2931253,2934348,2937689,2939477,2940602,2951052,2954501,2960646,3011715	2920435,2920879,2921645,2922197,2923859,2924544,2925366,2926803,2927809,2928658,2929156,2931441,2934448,2938035,2939601,2940710,2951354,2954597,2960847,3011945
4	151185810	151936649	NM_006726.4	0	-	LRBA	BGL,LAB300,LBA	ENSG00000198589	ENST00000357115	151186873	151935794	151185810,151199004,151203601,151207084,151223776,151231380,151236712,151242342,151246960,151271143,151336589,151356740,151357875,151388824,151392775,151408883,151412069,151509199,151511864,151518234,151520158,151604702,151656409,151682934,151719232,151727422,151729471,151738275,151749331,151752968,151765251,151765809,151769969,151770573,151771875,151773036,151788822,151789333,151791676,151792496,151793814,151814203,151817545,151818890,151821200,151826989,151827448,151829485,151829811,151835346,151836759,151837552,151837768,151842349,151849667,151849985,151935578,151936624	151186964,151199156,151203798,151207186,151223944,151231536,151236775,151242520,151247050,151271311,151336742,151356860,151358016,151388937,151392891,151408986,151412187,151509336,151512011,151518267,151520283,151604869,151656518,151682999,151719294,151727556,151729550,151738409,151749773,151753128,151765359,151765931,151770150,151770727,151772054,151774095,151789015,151789457,151791758,151792605,151793907,151814301,151817608,151818970,151821369,151827142,151827557,151829619,151830009,151835493,151836879,151837679,151837890,151842445,151849768,151850217,151936013,151936649
9	131644390	131680317	NM_019594.3	0	+	LRRC8A	KIAA1437,FLJ10337,SWELL1	ENSG00000136802	ENST00000372600	131669443	131678650	131644390,131648293,131669435,131678374	131644529,131648400,131671600,131680317
1	235824330	236030227	NM_000081.3	0	-	LYST	CHS	ENSG00000143669	ENST00000389793	235826239	235993717	235824330,235827283,235827764,235840390,235840779,235850248,235856649,235860382,235866046,235872390,235875356,235878500,235880011,235883960,235887327,235891375,235892895,235894146,235894331,235896802,235897129,235897782,235904721,235907278,235909635,235914509,235915304,235916343,235918777,235920580,235922271,235926019,235929378,235933459,235937141,235938212,235940362,235944164,235945226,235950499,235952000,235954998,235956802,235963619,235964170,235966207,235967803,235969042,235971754,235976270,235993525,235996877,236030142	235826378,235827355,235827921,235840488,235840919,235850347,235856786,235860572,235866277,235872608,235875497,235878657,235880078,235884205,235887480,235891431,235892957,235894243,235894477,235896991,235897206,235897959,235904928,235907457,235909827,235914662,235915471,235916574,235918947,235920758,235922899,235926151,235929577,235933597,235937291,235938386,235940608,235944355,235945387,235950673,235952145,235955425,235956912,235963686,235964397,235966364,235967965,235970072,235973834,235976361,235993724,235996967,236030227
X	77081861	77151065	NM_032121.5	0	-	MAGT1	DKFZp564K142,IAP,OST3B,MRX95	ENSG00000102158	ENST00000358075	77084716	77151003	77081861,77086301,77096742,77109397,77110997,77112229,77112853,77126304,77130924,77150805	77084732,77086392,77096817,77109461,77111087,77112370,77112994,77126422,77131094,77151065
