# Genepanel: TrioPU Version: 01 Date: 2016-01-21 Post-processed: 2016-03-07
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds
3	4402828	4508966	NM_182760.3	0	-	SUMF1	FGE,UNQ3037	ENSG00000144455	ENST00000272902	4403827	4508929	4402828,4418013,4452548,4458811,4459693,4461747,4490949,4494559,4508659	4403938,4418073,4452662,4458926,4459816,4461830,4491024,4494733,4508966
3	4535031	4889524	NM_002222.5	0	+	ITPR1	Insp3r1,IP3R1,ACV,PPP1R94	ENSG00000150995	ENST00000456211	4558175	4887909	4535031,4536114,4558159,4562707,4669446,4681067,4683776,4685819,4687070,4687265,4693806,4699807,4702671,4703765,4704748,4706821,4709060,4711337,4712412,4714819,4715885,4716751,4718297,4722236,4723047,4725069,4725311,4725964,4726752,4730178,4732827,4735173,4738830,4741496,4744513,4747850,4752008,4753440,4774771,4776847,4808213,4810194,4816925,4818947,4821233,4824302,4825499,4829630,4836748,4842108,4847786,4852948,4854825,4856106,4856736,4859765,4878457,4887822	4535289,4536190,4558267,4562778,4669562,4681154,4683935,4685918,4687154,4687412,4693902,4699962,4702771,4703926,4704890,4706980,4709233,4711457,4712610,4715071,4716027,4716905,4718485,4722375,4723102,4725235,4725482,4726030,4726890,4730304,4733028,4735425,4738956,4741625,4744634,4748035,4752157,4753552,4774904,4777038,4808394,4810448,4817126,4819058,4821329,4824425,4825604,4829823,4836871,4842284,4847951,4853144,4854918,4856246,4856902,4859926,4878619,4889524
3	10068112	10141344	NM_033084.3	0	+	FANCD2	FAD,FA-D2	ENSG00000144554	ENST00000287647	10070341	10140634	10068112,10070308,10074515,10076152,10076378,10076856,10077970,10080962,10081404,10083306,10084242,10084733,10085167,10085512,10088263,10089600,10091057,10094070,10101977,10103834,10105475,10106039,10106412,10107077,10107547,10108892,10114554,10114936,10116213,10119764,10122783,10123029,10127495,10128817,10130132,10130511,10131975,10133864,10134968,10135972,10136883,10138009,10140403	10068157,10070405,10074656,10076220,10076482,10076917,10078023,10081041,10081529,10083394,10084347,10084834,10085276,10085548,10088407,10089735,10091189,10094181,10102087,10103895,10105595,10106113,10106559,10107178,10107663,10109001,10114665,10115046,10116357,10119881,10122912,10123148,10127606,10128948,10130226,10130634,10132069,10133936,10135007,10136047,10136958,10138156,10141344
3	12526009	12574820	NM_025265.3	0	+	TSEN2	SEN2,SEN2L,MGC2776	ENSG00000154743	ENST00000284995	12531299	12574220	12526009,12531282,12533634,12538016,12544760,12546652,12558109,12560557,12570386,12571260,12573068,12574160	12526379,12531488,12533716,12538053,12545283,12546730,12558160,12560696,12570423,12571372,12573158,12574820
3	12625099	12705700	NM_002880.3	0	-	RAF1	Raf-1,c-Raf,CRAF	ENSG00000132155	ENST00000251849	12626012	12660220	12625099,12626345,12626620,12627179,12629089,12632296,12633206,12641189,12641650,12641886,12645634,12647699,12650264,12650731,12653448,12660013,12705311	12626156,12626480,12626752,12627298,12629136,12632473,12633291,12641307,12641778,12641914,12645788,12647798,12650422,12650834,12653561,12660246,12705700
3	15643251	15687328	NM_000060.3	0	+	BTD		ENSG00000169814	ENST00000303498	15643357	15686995	15643251,15676930,15683414,15685822	15643401,15677195,15683564,15687328
3	30647993	30735633	NM_003242.5	0	+	TGFBR2		ENSG00000163513	ENST00000295754	30648375	30733091	30647993,30686238,30691761,30713129,30715596,30729875,30732911	30648469,30686407,30691952,30713929,30715738,30730003,30735633
3	33038099	33138694	NM_000404.2	0	-	GLB1	EBP	ENSG00000170266	ENST00000307363	33038536	33138577	33038099,33055547,33058200,33059939,33063057,33065742,33087611,33093249,33093374,33094982,33099580,33106954,33109721,33110311,33114035,33138502	33038836,33055802,33058332,33060053,33063147,33065817,33087724,33093290,33093496,33095041,33099761,33107049,33109782,33110462,33114205,33138694
3	38495789	38534633	NM_001106.3	0	+	ACVR2B	ActR-IIB	ENSG00000114739	ENST00000352511	38495813	38524823	38495789,38518777,38519351,38519631,38519865,38520618,38521168,38522841,38523688,38523920,38524628	38495865,38518985,38519461,38519783,38520009,38520762,38521317,38522956,38523827,38524051,38534633
3	41240941	41281939	NM_001904.3	0	+	CTNNB1	beta-catenin,armadillo	ENSG00000168036	ENST00000349496	41265559	41280833	41240941,41265511,41266016,41266444,41266824,41267150,41268698,41274831,41275019,41275629,41277214,41277839,41278078,41279506,41280624	41241161,41265572,41266244,41266698,41267063,41267352,41268843,41274935,41275358,41275788,41277334,41277990,41278200,41279567,41281939
3	43120720	43147575	NM_032806.5	0	-	POMGNT2	FLJ14566,AGO61	ENSG00000144647	ENST00000344697	43121180	43122923	43120720,43147327	43123028,43147575
3	43732374	43764217	NM_016006.4	0	+	ABHD5	CGI-58,NCIE2	ENSG00000011198	ENST00000458276	43732484	43760024	43732374,43740767,43743706,43753200,43756438,43759162,43759934	43732531,43740853,43744079,43753355,43756550,43759349,43764217
3	48506918	48509044	NM_033629.4	0	+	TREX1	DRN3	ENSG00000213689	ENST00000436480	48508054	48508999	48506918,48508028	48507708,48509044
3	48894355	48936426	NM_000387.5	0	-	SLC25A20	CAC	ENSG00000178537	ENST00000319017	48895142	48936227	48894355,48895939,48896524,48896987,48899974,48916790,48921429,48929412,48936122	48895205,48896064,48896634,48897060,48900092,48916881,48921557,48929505,48936426
3	49454210	49460111	NM_000481.3	0	-	AMT	GCST,NKH	ENSG00000145020	ENST00000273588	49454972	49459883	49454210,49455250,49456403,49456692,49457142,49457643,49458924,49459536,49459793	49455151,49455406,49456584,49456838,49457221,49457775,49459005,49459704,49460111
3	49507564	49573051	NM_004393.5	0	+	DAG1	A3a,156DAG,AGRNR,DAG	ENSG00000173402	ENST00000308775	49547967	49570632	49507564,49547851,49568229	49507866,49548252,49573051
3	52017299	52023218	NM_000666.2	0	+	ACY1		ENSG00000243989	ENST00000404366	52018080	52023091	52017299,52018062,52019222,52019376,52019867,52020270,52020430,52020620,52021003,52021162,52021324,52021571,52022539,52022781,52022926	52017605,52018174,52019287,52019481,52019962,52020347,52020520,52020677,52021077,52021212,52021469,52021640,52022619,52022842,52023218
3	53122500	53164470	NM_052859.3	0	-	RFT1	CDG1N	ENSG00000163933	ENST00000296292	53125918	53164416	53122500,53126384,53133396,53137968,53139688,53140834,53145845,53153899,53155714,53156389,53157739,53159924,53164353	53126086,53126634,53133502,53138113,53139819,53140885,53145924,53154037,53155816,53156579,53157856,53160010,53164470
3	53529075	53846492	NM_000720.3	0	+	CACNA1D	Cav1.3,CACH3,CACN4	ENSG00000157388	ENST00000288139	53529193	53845433	53529075,53531178,53535641,53684805,53694159,53699686,53700365,53707739,53736667,53752327,53752708,53753781,53756340,53757460,53757818,53760905,53764468,53765103,53766042,53766841,53769400,53774306,53777037,53778766,53779650,53779849,53781328,53783294,53785775,53787598,53796024,53803999,53804450,53806859,53808613,53809912,53810629,53810886,53814052,53815592,53820848,53834275,53835084,53836173,53837449,53839009,53842675,53844004,53845139	53529260,53531488,53535747,53684945,53694302,53699839,53700562,53707843,53736837,53752415,53752768,53753808,53756501,53757686,53758026,53761026,53764583,53765173,53766109,53766989,53769530,53774366,53777144,53778854,53779758,53779902,53781475,53783496,53785934,53787709,53796108,53804044,53804579,53806925,53808705,53810072,53810757,53810983,53814155,53815694,53820979,53834392,53835452,53836200,53837599,53839173,53842797,53844325,53846492
3	55499742	55521670	NM_003392.4	0	-	WNT5A	hWNT5A	ENSG00000114251	ENST00000264634	55504119	55521013	55499742,55508364,55513341,55514812,55521007	55504578,55508657,55513592,55514946,55521670
3	57231943	57234280	NM_003865.2	0	-	HESX1	RPX,ANF	ENSG00000163666	ENST00000295934	57232224	57233946	57231943,57232418,57232780,57233789	57232323,57232520,57232980,57234280
3	71003864	71633140	NM_032682.5	0	-	FOXP1	QRF1,12CC4,HSPC215,hFKH1B	ENSG00000114861	ENST00000318789	71008397	71247532	71003864,71015040,71019886,71021705,71026091,71026793,71026978,71037144,71050122,71064699,71090478,71096092,71101687,71102786,71161686,71247352,71348970,71408300,71542576,71630699,71633060	71008542,71015207,71019956,71021827,71026193,71026873,71027180,71037228,71050210,71064804,71090683,71096246,71101777,71102924,71161788,71247543,71349031,71408395,71542706,71630848,71633140
3	87308782	87325737	NM_000306.3	0	-	POU1F1	GHF-1,POU1F1a	ENSG00000064835	ENST00000350375	87309043	87325612	87308782,87310422,87311220,87313437,87322496,87325470	87309254,87310483,87311385,87313662,87322568,87325737
3	97483364	97517379	NM_177976.2	0	+	ARL6	RP55	ENSG00000113966	ENST00000394206	97486951	97516893	97483364,97485475,97486924,97499002,97499458,97503798,97506833,97510614,97516867	97483821,97485534,97487074,97499064,97499527,97503893,97506963,97510670,97517379
3	111260925	111371206	NM_198196.2	0	+	CD96	TACTILE	ENSG00000153283	ENST00000283285	111261095	111368653	111260925,111263892,111286369,111296348,111297873,111304169,111316966,111319572,111325546,111342600,111343179,111356042,111356925,111366389,111368544	111261156,111264249,111286494,111296396,111298081,111304225,111317057,111319761,111325639,111342669,111343251,111356108,111357015,111366513,111371206
3	119013219	119138323	NM_020754.3	0	+	ARHGAP31	CDGAP	ENSG00000031081	ENST00000264245	119013751	119135111	119013219,119084162,119087218,119099750,119101138,119101930,119109631,119112313,119118045,119120668,119128342,119132702	119013851,119084265,119087363,119099833,119101246,119102073,119109830,119112438,119118108,119121244,119128623,119138323
3	124449212	124468119	NM_000373.3	0	+	UMPS		ENSG00000114491	ENST00000232607	124449318	124462931	124449212,124453939,124456414,124458870,124460998,124462761	124449474,124454093,124457086,124459046,124461113,124468119
3	126200007	126236616	NM_144639.2	0	-	UROC1	FLJ31300,HMFN0320	ENSG00000159650	ENST00000290868	126201187	126236562	126200007,126202211,126207040,126208118,126211260,126214880,126216893,126218179,126218899,126219537,126220060,126222837,126224543,126224787,126226584,126226809,126227258,126228427,126229506,126236436	126201328,126202311,126207122,126208218,126211359,126214951,126217015,126218252,126218997,126219717,126220123,126222926,126224687,126224854,126226646,126226938,126227318,126228521,126229637,126236616
3	128598332	128631957	NM_014049.4	0	+	ACAD9	NPD002,MGC14452	ENSG00000177646	ENST00000308982	128598534	128631450	128598332,128603495,128612397,128614152,128615278,128616474,128618129,128620118,128621395,128622904,128623228,128624963,128627027,128627815,128628186,128628863,128629583,128631349	128598684,128603589,128612499,128614259,128615379,128616553,128618304,128620192,128621471,128622975,128623348,128625092,128627107,128627942,128628264,128628992,128629656,128631957
3	132399452	132441303	NM_153240.4	0	-	NPHP3	NPH3,KIAA2000,FLJ30691,FLJ36696,MKS7,SLSN3,CFAP31	ENSG00000113971	ENST00000337331	132400753	132441199	132399452,132401546,132402242,132403397,132405103,132405994,132407493,132407917,132409371,132410035,132411497,132413670,132415574,132416103,132418196,132418761,132419177,132420273,132423041,132424583,132426944,132431969,132433928,132435600,132437837,132438548,132440806	132400934,132401662,132402368,132403638,132405231,132406070,132407735,132408107,132409494,132410130,132411662,132413809,132415657,132416206,132418294,132418905,132419292,132420377,132423215,132424658,132427101,132432130,132434062,132435753,132437988,132438674,132441303
3	134205046	134283870	NM_025180.3	0	+	CEP63	FLJ13386	ENSG00000182923	ENST00000513612	134214162	134280377	134205046,134206860,134214137,134225950,134250686,134251619,134255996,134264427,134264990,134266176,134267903,134268904,134270767,134276983,134277991,134280218	134205398,134206932,134214206,134226128,134250782,134251742,134256110,134264661,134265130,134266314,134268018,134269102,134270854,134277189,134278271,134283870
3	135969166	136049013	NM_000532.4	0	+	PCCB		ENSG00000114054	ENST00000251654	135969217	136048868	135969166,135974697,135975396,135979320,135980793,136002678,136012597,136016793,136019871,136035782,136045644,136045996,136046475,136047599,136048746	135969400,135974817,135975465,135979377,135980907,136002789,136012706,136016914,136019953,136035906,136045752,136046097,136046574,136047699,136049013
3	142168076	142297668	NM_001184.3	0	-	ATR	FRP1,SCKL,SCKL1,MEC1	ENSG00000175054	ENST00000350721	142168270	142297546	142168076,142171969,142176445,142177799,142178068,142180781,142183938,142185165,142186775,142188178,142188927,142203981,142211973,142215202,142215854,142217438,142218468,142222203,142223980,142226772,142231101,142232342,142234236,142238510,142241569,142242834,142253921,142254949,142257323,142259745,142261506,142266566,142268320,142268973,142272068,142272481,142272666,142274718,142275224,142277465,142278092,142279104,142280084,142281073,142284962,142286904,142297487	142168444,142172075,142176597,142177953,142178225,142180932,142184082,142185375,142186910,142188411,142189025,142204124,142212153,142215362,142216034,142217616,142218560,142222295,142224145,142226951,142231312,142232480,142234357,142238626,142241683,142243041,142254047,142255043,142257467,142259876,142261599,142266752,142268515,142269144,142272240,142272582,142272857,142274981,142275417,142277618,142278283,142279296,142280263,142281951,142285103,142286996,142297668
3	155544300	155572248	NM_004733.3	0	-	SLC33A1	AT-1,AT1	ENSG00000169359	ENST00000359479	155545998	155571786	155544300,155547476,155551256,155551645,155560220,155571011	155546166,155547692,155551374,155551830,155560408,155572248
3	158362316	158410360	NM_024996.5	0	+	GFM1	EFGM,GFM,EGF1	ENSG00000168827	ENST00000486715	158362423	158409256	158362316,158363417,158363953,158364531,158366829,158369884,158371098,158372335,158376710,158378662,158380416,158383125,158384092,158399783,158402312,158407951,158408927,158409124	158362504,158363570,158364086,158364736,158366946,158370035,158371256,158372420,158376848,158378764,158380473,158383263,158384175,158399946,158402457,158408112,158408981,158410360
3	170714136	170744768	NM_000340.1	0	-	SLC2A2		ENSG00000163581	ENST00000314251	170715691	170744459	170714136,170715981,170716853,170720364,170723073,170723731,170724936,170727746,170732257,170736319,170744444	170715892,170716185,170716955,170720469,170723261,170723894,170725052,170727871,170732520,170736412,170744768
3	178866310	178952497	NM_006218.2	0	+	PIK3CA	PI3K	ENSG00000121879	ENST00000263967	178916613	178952152	178866310,178916537,178917477,178919077,178921331,178922290,178927382,178927973,178928218,178935997,178936983,178937358,178937736,178938773,178941868,178942487,178943749,178947059,178947791,178948012,178951881	178866391,178916965,178917687,178919328,178921577,178922376,178927488,178928126,178928353,178936122,178937065,178937523,178937840,178938945,178941975,178942609,178943828,178947230,178947909,178948164,178952497
3	181429711	181432223	NM_003106.3	0	+	SOX2		ENSG00000181449	ENST00000325404	181430148	181431102	181429711	181432223
3	182733005	182817375	NM_020166.4	0	-	MCCC1	MCCA	ENSG00000078070	ENST00000265594	182733225	182817228	182733005,182735053,182737917,182740204,182743542,182751778,182755005,182756813,182759354,182763200,182769946,182775098,182788786,182788997,182790153,182804480,182810196,182812346,182817139	182733354,182735125,182738025,182740342,182743592,182751865,182755222,182756923,182759538,182763328,182770028,182775210,182788908,182789145,182790275,182804576,182810333,182812393,182817375
3	183960116	183966759	NM_005787.5	0	-	ALG3	NOT56L,Not56,CDGS4,D16Ertd36e	ENSG00000214160	ENST00000397676	183960301	183966728	183960116,183960600,183961341,183961578,183962388,183962985,183963255,183963500,183966532	183960464,183960745,183961418,183961784,183962509,183963146,183963403,183963600,183966759
3	186951869	187009810	NM_139125.3	0	-	MASP1	MASP	ENSG00000127241	ENST00000296280	186953471	187009420	186951869,186959268,186961271,186968038,186969421,186970955,186974451,186978528,186980330,187003612,187009415	186954355,186959343,186961409,186968117,186969540,186971103,186974648,186978660,186980508,187003844,187009810
3	196195656	196230639	NM_152617.3	0	-	RNF168	FLJ35794	ENSG00000163961	ENST00000318037	196198689	196230044	196195656,196202101,196210640,196214269,196215477,196229743	196199643,196202183,196210762,196214449,196215554,196230639
3	197398264	197476570	NM_001145642.3	0	-	KIAA0226		ENSG00000145016	ENST00000273582	197401888	197444886	197398264,197402292,197403755,197404350,197407999,197408705,197409340,197410177,197411027,197420585,197421245,197422736,197423824,197426057,197427483,197428578,197430418,197431412,197431962,197444847,197476139	197402067,197402386,197403909,197404412,197408238,197408770,197409486,197410310,197411088,197420687,197421456,197422852,197423920,197426102,197428017,197428735,197430525,197431572,197432046,197445001,197476570
4	980784	998345	NM_000203.4	0	+	IDUA	MPS1	ENSG00000127415	ENST00000247933	980872	998181	980784,981596,994399,994669,995255,995466,995769,996056,996519,996823,997132,997336,997799,998047	981030,981737,994485,994777,995351,995669,995949,996273,996732,996945,997258,997413,997900,998345
4	1795038	1810599	NM_000142.4	0	+	FGFR3	CEK2,JTK4,CD333	ENSG00000068078	ENST00000440486	1795661	1808989	1795038,1795559,1800980,1801473,1803093,1803346,1803561,1805418,1806056,1806550,1807081,1807285,1807476,1807777,1807983,1808272,1808555,1808842	1795192,1795770,1801250,1801539,1803263,1803470,1803752,1805563,1806247,1806696,1807203,1807396,1807667,1807900,1808054,1808410,1808661,1810599
4	5564145	5710294	NM_147127.4	0	-	EVC2	LBN	ENSG00000173040	ENST00000344408	5564574	5710240	5564145,5566984,5570170,5576411,5577966,5586349,5617148,5620204,5624263,5627475,5630285,5633519,5642240,5664833,5667241,5682986,5687096,5690883,5692991,5696061,5699319,5710012	5564842,5567086,5570367,5576499,5578181,5586577,5617271,5620409,5624718,5627635,5630461,5633759,5642565,5664973,5667376,5683040,5687206,5691070,5693060,5696228,5699374,5710294
4	5712923	5816031	NM_153717.2	0	+	EVC	DWF-1	ENSG00000072840	ENST00000264956	5713107	5812764	5712923,5720974,5731033,5733151,5735077,5743442,5746930,5749874,5754562,5755511,5757990,5785278,5795334,5798748,5800312,5803676,5806456,5809927,5811244,5812065,5812679	5713281,5721100,5731117,5733384,5735162,5743541,5747068,5750033,5754779,5755660,5758089,5785491,5795444,5798959,5800519,5803821,5806568,5810054,5811338,5812177,5816031
4	15471488	15603180	NM_001080522.2	0	+	CC2D2A	KIAA1345,MKS6,JBTS9	ENSG00000048342	ENST00000503292	15477556	15603048	15471488,15474845,15477538,15480346,15482327,15504051,15504444,15511761,15512869,15516329,15517490,15518247,15529069,15530242,15534815,15538542,15539521,15542459,15552446,15554780,15556694,15558926,15560787,15562153,15564977,15568999,15569299,15570915,15572020,15575772,15581590,15587779,15589438,15591167,15597707,15599029,15601151,15602859	15471681,15474879,15477595,15480430,15482451,15504140,15504546,15511863,15513046,15516492,15517627,15518379,15529279,15530349,15534956,15538699,15539760,15542637,15552603,15554928,15556833,15559130,15560880,15562245,15565145,15569105,15569409,15571012,15572119,15575949,15581794,15587869,15589552,15591302,15597830,15599088,15601329,15603180
4	17488015	17513857	NM_000320.2	0	-	QDPR	DHPR,PKU2,SDR33C1	ENSG00000151552	ENST00000281243	17488753	17513677	17488015,17492284,17493854,17503341,17506001,17510893,17513572	17488859,17492368,17493963,17503482,17506098,17510986,17513857
4	39184023	39287430	NM_025132.3	0	+	WDR19	Pwdmp,KIAA1638,FLJ23127,ORF26,DYF-2,Oseg6,IFT144,NPHP13	ENSG00000157796	ENST00000399820	39184177	39280270	39184023,39187345,39188158,39191275,39196163,39201097,39205261,39206773,39207182,39216220,39217460,39217715,39218753,39219602,39226503,39229829,39230105,39233416,39233781,39236385,39241896,39245867,39246089,39246988,39254765,39255525,39257467,39259105,39267682,39269614,39271595,39274599,39276427,39278639,39279750,39280158,39287106	39184183,39187437,39188224,39191401,39196279,39201213,39205342,39206886,39207356,39216291,39217633,39217830,39218860,39219725,39226653,39229977,39230310,39233576,39233892,39236495,39241954,39246008,39246172,39247072,39254912,39255650,39257580,39259174,39267760,39269711,39271720,39274681,39276578,39278763,39279827,39280283,39287430
4	56212387	56239266	NM_024592.4	0	+	SRD5A3	FLJ13352,SRD5A2L,SRD5A2L1	ENSG00000128039	ENST00000264228	56212503	56236258	56212387,56225512,56230240,56233754,56235998	56212724,56225655,56230438,56233889,56239266
4	56262079	56292342	NM_018475.4	0	+	TMEM165	TMPT27,TPARL,GDT1	ENSG00000134851	ENST00000381334	56262356	56291619	56262079,56277780,56283238,56283969,56290704,56291542	56262563,56278006,56283414,56284152,56290810,56292342
4	56814973	56899529	NM_025009.4	0	+	CEP135	FLJ13621	ENSG00000174799	ENST00000257287	56818296	56890769	56814973,56818251,56819250,56820381,56823388,56825847,56830439,56831809,56835228,56837435,56840911,56846308,56847392,56851446,56858099,56865467,56865656,56874492,56875900,56877577,56877965,56883813,56885518,56886841,56890666,56897525	56815225,56818409,56819441,56820549,56823530,56825932,56830568,56832025,56835294,56837574,56841135,56846461,56847545,56851524,56858251,56865583,56865811,56874548,56876069,56877688,56878151,56884023,56885721,56886946,56890780,56899529
4	72204769	72437804	NM_003759.3	0	+	SLC4A4	NBC1,HNBC1,NBC2,pNBC,hhNMC	ENSG00000080493	ENST00000340595	72204965	72432764	72204769,72215628,72222724,72263293,72306332,72313362,72316105,72316904,72319211,72332160,72338415,72352664,72363217,72397778,72399943,72412066,72413364,72420856,72423428,72425809,72429509,72432720,72433504	72205222,72215789,72222904,72263370,72306490,72313450,72316260,72317018,72319386,72332294,72338687,72352735,72363409,72397892,72400105,72412245,72413437,72420925,72423602,72425971,72429606,72432800,72437804
4	78978723	79465423	NM_025074.6	0	+	FRAS1	FLJ22031,FLJ14927,KIAA1500	ENSG00000138759	ENST00000264895	78979163	79462278	78978723,78987138,79158663,79166386,79173545,79176395,79186178,79187987,79188394,79199808,79202551,79203973,79205558,79207558,79229219,79236747,79238521,79239963,79254425,79258827,79284666,79285061,79290991,79293871,79295264,79296892,79300879,79305212,79308528,79321887,79328816,79334122,79340102,79343016,79345541,79350248,79351445,79353510,79359723,79360055,79362315,79366675,79367880,79369206,79371304,79372925,79373328,79385174,79385596,79387361,79391131,79393333,79394591,79396591,79398968,79400527,79402957,79403541,79410028,79417958,79420874,79428574,79429884,79432427,79434545,79436952,79440484,79442676,79443802,79447694,79455602,79458148,79460447,79461684	78979239,78987170,79158771,79166479,79173705,79176529,79186262,79188089,79188586,79199898,79202587,79204121,79205702,79207693,79229363,79236888,79238662,79240140,79254566,79258971,79284819,79285208,79291138,79294012,79295405,79297033,79301150,79305297,79308855,79322041,79328995,79334239,79340217,79343154,79345574,79350380,79351571,79353758,79359872,79360218,79362451,79366866,79368034,79369470,79371493,79373045,79373508,79385299,79385737,79387589,79391245,79393484,79394751,79396760,79399215,79400872,79403118,79403689,79410234,79418115,79421075,79428762,79430160,79432660,79434706,79437167,79440635,79442784,79443962,79447811,79455769,79458354,79460594,79465423
4	84184976	84206067	NM_015697.7	0	-	COQ2	CL640,FLJ26072	ENSG00000173085	ENST00000311469	84185351	84206067	84184976,84188738,84191012,84193239,84194648,84200100,84205664	84185516,84188927,84191146,84193325,84194770,84200267,84206067
4	103552642	103682151	NM_005908.3	0	-	MANBA		ENSG00000109323	ENST00000226578	103553213	103682051	103552642,103555944,103557021,103560869,103571693,103578838,103585841,103590119,103592437,103595075,103610730,103611752,103635594,103644027,103645018,103647745,103681874	103553438,103556202,103557164,103561014,103571858,103579057,103586009,103590206,103592555,103595227,103610841,103611928,103635718,103644198,103645124,103647840,103682151
4	107236852	107270381	NM_004757.3	0	+	AIMP1	EMAPII,EMAP-2,p43	ENSG00000164022	ENST00000358008	107246166	107268849	107236852,107246141,107248607,107249232,107252828,107258025,107268682	107237501,107246275,107248721,107249400,107253040,107258194,107270381
4	108910869	108956331	NM_005327.4	0	+	HADH	HADH1,SCHAD	ENSG00000138796	ENST00000309522	108911088	108955513	108910869,108930914,108935586,108940695,108944629,108948843,108954331,108955394	108911220,108931043,108935744,108940822,108944719,108948916,108954448,108956331
4	119201192	119273922	NM_003619.3	0	-	PRSS12	BSSP-3,MRT1	ENSG00000164099	ENST00000296498	119203090	119273875	119201192,119203985,119216093,119216932,119219887,119229590,119234355,119237336,119239532,119252870,119256627,119259330,119273373	119203398,119204266,119216216,119217011,119220093,119229732,119234552,119237478,119239711,119253021,119256806,119259469,119273922
4	122745483	122791652	NM_176824.2	0	-	BBS7	FLJ10715,BBS2L1	ENSG00000138686	ENST00000264499	122747014	122791468	122745483,122749300,122749556,122749773,122754385,122756298,122760785,122765081,122766658,122768558,122769998,122774110,122775858,122776643,122780146,122782658,122784371,122789135,122791432	122747148,122749424,122749660,122749883,122754550,122756438,122760851,122765156,122766851,122768661,122770083,122774241,122775975,122776716,122780333,122782834,122784434,122789201,122791652
4	123653856	123666098	NM_152618.2	0	+	BBS12	FLJ35630,FLJ41559	ENSG00000181004	ENST00000314218	123663047	123665180	123653856,123663037	123654039,123666098
4	128838959	128887139	NM_152778.2	0	-	MFSD8	MGC33302	ENSG00000164073	ENST00000296468	128841784	128886288	128838959,128842678,128843014,128851837,128854139,128859937,128861007,128863199,128864906,128870958,128878655,128886226,128887051	128841991,128842926,128843118,128851972,128854248,128859993,128861152,128863313,128865147,128871002,128878747,128886363,128887139
4	146540539	146581187	NM_172250.2	0	+	MMAA	cblA	ENSG00000151611	ENST00000281317	146560291	146576586	146540539,146560226,146563514,146567137,146572213,146575145,146576298	146540559,146560730,146563637,146567308,146572299,146575295,146581187
4	159593252	159629865	NM_004453.3	0	+	ETFDH	ETFQO	ENSG00000171503	ENST00000511912	159593608	159629679	159593252,159601618,159603346,159605743,159606252,159611499,159616648,159618710,159620138,159624574,159627340,159627780,159629515	159593642,159601759,159603576,159605825,159606371,159611577,159616795,159618851,159620282,159624743,159627523,159628002,159629865
4	170314420	170533778	NM_012224.2	0	-	NEK1	NY-REN-55,KIAA1901	ENSG00000137601	ENST00000439128	170315660	170523781	170314420,170321375,170321671,170322802,170327746,170345703,170347296,170354695,170359233,170384393,170398274,170398582,170400553,170428187,170428865,170429398,170458959,170476870,170477082,170482630,170482837,170482982,170483287,170498078,170501992,170506499,170508709,170509799,170510597,170511876,170520250,170523158,170523664,170533170	170315674,170321508,170321802,170323011,170327898,170345951,170347385,170354816,170359410,170384546,170398503,170398648,170400685,170428283,170428943,170429482,170459062,170477002,170477246,170482705,170482888,170483042,170483347,170498230,170502053,170506700,170508764,170509886,170510665,170511960,170520348,170523255,170523829,170533778
4	178351928	178363657	NM_000027.3	0	-	AGA	ASRG	ENSG00000038002	ENST00000264595	178352861	178363529	178351928,178354367,178355535,178357429,178358558,178359898,178360729,178361426,178363402	178352962,178354501,178355643,178357505,178358673,178360011,178360842,178361580,178363657
5	218337	257197	NM_004168.3	0	+	SDHA	FP,SDHF	ENSG00000073578	ENST00000264932	218470	256535	218337,223596,224474,225533,225997,228299,230990,233591,235258,236542,240472,251106,251452,254507,256448	218533,223683,224636,225677,226162,228448,231115,233760,235454,236714,240591,251218,251583,254621,257197
5	1392904	1445543	NM_001044.4	0	-	SLC6A3	DAT	ENSG00000142319	ENST00000270349	1394849	1443312	1392904,1401029,1403036,1406302,1409140,1409835,1411357,1414805,1416212,1420683,1421990,1432578,1441473,1443026,1445462	1394873,1401101,1403204,1406403,1409240,1409964,1411470,1414930,1416316,1420818,1422129,1432813,1441605,1443357,1445543
5	6599351	6633473	NM_017755.5	0	-	NSUN2	FLJ20303,TRM4,Misu	ENSG00000037474	ENST00000264670	6600038	6633092	6599351,6602573,6604250,6604717,6605385,6606932,6607312,6609938,6611067,6611837,6616839,6618062,6620218,6622128,6623326,6625676,6631985,6632711,6632996	6600345,6602613,6604389,6604798,6605521,6607025,6607497,6610035,6611198,6611911,6616970,6618137,6620411,6622213,6623398,6625782,6632090,6632869,6633473
5	7869216	7901235	NM_002454.2	0	+	MTRR	cblE	ENSG00000124275	ENST00000264668	7870907	7900171	7869216,7870882,7873485,7875370,7878056,7883267,7885813,7886727,7889207,7891484,7892839,7895846,7896976,7897177,7900026	7869328,7871036,7873639,7875488,7878435,7883390,7885967,7886816,7889388,7891527,7893026,7895965,7897069,7897360,7901235
5	16473146	16617167	NM_001034850.2	0	-	FAM134B	FLJ20152,JK1	ENSG00000154153	ENST00000306320	16474849	16617080	16473146,16477770,16478142,16478958,16481117,16483454,16565871,16572104,16616760	16475343,16477897,16478207,16479096,16481202,16483581,16565902,16572211,16617167
