# Genepanel: Mitokon Version: 01 Date: 2015-03-17
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds	inheritance	disease
16	2034149	2037750	NM_005262.2	0	+	GFER	GFER	ENSG00000127554	ENST00000248114	2034219	2036029	2034149,2034747,2035866	2034477,2034944,2037750	AR	Mitokondriell progredierende myopati, kararakt, hørselstap og forsinket utvikling
16	23533333	23568696	NM_001083614.1	0	-	EARS2	EARS2	ENSG00000103356	ENST00000449606	23535691	23568664	23533333,23536564,23540822,23541064,23543977,23546208,23555834,23563469,23568525	23535775,23536700,23540953,23541218,23544086,23546681,23556024,23563625,23568696	AR	Sammensatt oksydativ fosforyleringsmangel 12
16	28853731	28857729	NM_003321.4	0	-	TUFM	TUFM	ENSG00000178952	ENST00000313511	28854295	28857590	28853731,28855056,28855270,28855550,28855739,28856018,28856271,28856634,28857232,28857538	28854469,28855176,28855422,28855655,28855872,28856183,28856376,28856801,28857427,28857729	AR	Kombinert oksydativ fosforyleringsdefekt 4  Sammensatt oksydativ fosforyleringsmangel 4
16	57481336	57495187	NM_020312.3	0	+	COQ9	COQ9	ENSG00000088682	ENST00000262507	57481417	57494536	57481336,57484951,57486712,57490415,57490842,57492157,57493476,57493962,57494500	57481490,57485120,57486848,57490558,57490927,57492262,57493632,57494016,57495187	AR	Coenzym Q10 mangel, primær, 5  Coenzym Q10 defekt, primær, 5
16	66541905	66584315	NM_004614.4	0	-	TK2	TK2	ENSG00000166548	ENST00000299697	66545870	66583964	66541905,66547633,66551038,66551691,66562896,66565282,66570866,66575781,66582880,66583840	66545969,66547714,66551118,66551780,66562970,66565372,66570920,66575856,66582912,66584315	AR	Mitokondrielt DNA depletion syndrom 2 (myopatisk type)
16	89574795	89624176	NM_003119.3	0	+	SPG7	SPG7	ENSG00000197912	ENST00000268704	89574825	89623501	89574795,89576897,89579355,89590413,89592736,89595884,89597090,89598311,89598870,89611055,89613065,89614410,89616901,89619386,89620201,89620893,89623294	89575008,89577000,89579445,89590655,89592876,89595987,89597216,89598474,89599044,89611180,89613168,89614521,89617017,89619543,89620368,89620971,89624176	AR	Spastisk paraplegi 7, autosomal recessiv
17	10583648	10600885	NM_004589.3	0	-	SCO1	SCO1	ENSG00000133028	ENST00000255390	10584435	10600824	10583648,10590043,10595188,10596080,10599057,10600551	10584570,10590159,10595281,10596278,10599148,10600885	AR	Leversvikt, tidlig debut, og nevrologiske forstyrrelser
17	13972718	14111996	NM_001303.3	0	+	COX10	COX10	ENSG00000006695	ENST00000261643	13972922	14110530	13972718,13977639,13980051,14005434,14063193,14095305,14110126	13972965,13977773,13980373,14005559,14063264,14095538,14111996	AR	Mitokondriell kompleks IV mangel / Leigh syndrom
17	15902693	15932723	NM_017775.3	0	+	TTC19	TTC19	ENSG00000011295	ENST00000261647	15903162	15930836	15902693,15903431,15905228,15906106,15907144,15907514,15909787,15928330,15929853,15930687	15903346,15903559,15905339,15906145,15907201,15907576,15909882,15928485,15930016,15932723	AR	Mitokondriell kompleks III mangel, nukleær type 2
17	17921333	17942480	NM_145691.3	0	-	ATPAF2	ATPAF2	ENSG00000171953	ENST00000474627	17921862	17942327	17921333,17924436,17925058,17927937,17929632,17931545,17931928,17942194	17922000,17924552,17925171,17928018,17929730,17931691,17931973,17942480	AR	Mitokondriell kompleks V (ATP synthase) defekt, nukleær type 1
17	61678230	61685725	NM_016360.3	0	+	TACO1	TACO1	ENSG00000136463	ENST00000258975	61678442	61685362	61678230,61681893,61683672,61684646,61685161	61678722,61682000,61683800,61684824,61685725	AR	Mitokondriell kompleks IV mangel
17	62473901	62493184	NM_007215.3	0	-	POLG2	POLG2	ENSG00000256525	ENST00000539111	62473939	62493086	62473901,62476405,62479035,62481844,62486912,62488783,62489011,62492524	62474105,62476506,62479116,62481985,62487086,62488889,62489138,62493184	AD	Progressiv ekstern oftalmoplegi med mitokondrielle DNA-delesjoner, autosomal dominant 4
18	9102627	9134343	NM_021074.4	0	+	NDUFV2	NDUFV2	ENSG00000178127	ENST00000318388	9102741	9134277	9102627,9117835,9119323,9119471,9122510,9124871,9126828,9134183	9102795,9117901,9119386,9119588,9122679,9124981,9126905,9134343	AR	Mitokondriell kompleks I mangel
18	12328942	12377275	NM_006796.2	0	-	AFG3L2	AFG3L2	ENSG00000141385	ENST00000269143	12329563	12377081	12328942,12337339,12340199,12344130,12348271,12351083,12351304,12353003,12356692,12358668,12359925,12363780,12366963,12367274,12370847,12371590,12376967	12329782,12337534,12340400,12344246,12348382,12351209,12351412,12353157,12356830,12358942,12360050,12363855,12367116,12367381,12370925,12371690,12377275	AD/AR	Spinocerebellar ataksi 28 / Spastisk ataksi 5, autosomal recessiv
18	43664109	43684199	NM_001001937.1	0	-	ATP5A1	ATP5A1	ENSG00000152234	ENST00000282050	43664247	43678197	43664109,43664469,43666078,43666352,43666973,43667306,43668074,43669531,43669788,43671647,43675018,43678137,43684102	43664329,43664620,43666223,43666460,43667198,43667458,43668223,43669698,43669962,43671817,43675097,43678245,43684199	AR	Mitokondriell kompleks (ATP synthase) mangel, nukleær type 4
19	1383882	1395588	NM_024407.4	0	+	NDUFS7	NDUFS7	ENSG00000115286	ENST00000233627	1383925	1395487	1383882,1387809,1388523,1388831,1390869,1391117,1393240,1395389	1383941,1387846,1388592,1388937,1391049,1391164,1393329,1395588	AR	Leigh syndrom
19	5894680	5904024	NM_175614.4	0	-	NDUFA11	NDUFA11	ENSG00000174886	ENST00000308961	5894752	5903719	5894680,5896463,5896915,5903622	5894865,5896586,5897008,5904024	AR	Mitokondriell kompleks I mangel
19	36139124	36149686	NM_001863.4	0	+	COX6B1	COX6B1	ENSG00000126267	ENST00000246554	36142145	36149549	36139124,36142134,36145472,36149495	36139305,36142251,36145573,36149686	AR	Mitokondriell kompleks IV mangel
19	36486089	36487220	NM_001042631.2	0	+	SDHAF1	SDHAF1	ENSG00000205138	ENST00000378887	36486176	36486524	36486089	36487220	AR	Mitokondriell kompleks II mangel
19	39405903	39421536	NM_017827.3	0	-	SARS2	SARS2	ENSG00000104835	ENST00000221431	39406245	39421376	39405903,39406480,39406676,39406860,39408363,39408560,39408733,39409061,39409405,39410401,39410725,39412031,39412166,39412877,39416844,39421109	39406389,39406546,39406769,39406954,39408473,39408648,39408779,39409170,39409453,39410507,39410789,39412086,39412307,39412907,39416940,39421536	AR	Hyperuricemia, pulmonell hypertensjon, nyresvikt, og alkalose
19	44010870	44031396	NM_014297.3	0	-	ETHE1	ETHE1	ENSG00000105755	ENST00000292147	44011001	44031329	44010870,44012095,44012926,44015588,44030352,44030666,44031248	44011054,44012212,44013016,44015718,44030501,44030811,44031396	AR	Ethylmalon encefalopati
20	13765671	13799067	NM_024120.4	0	+	NDUFAF5	NDUFAF5	ENSG00000101247	ENST00000378106	13765714	13797856	13765671,13767957,13769234,13773825,13775483,13779106,13782131,13789487,13797108,13797520,13797763	13765936,13767998,13769298,13773873,13775587,13779146,13782329,13789548,13797192,13797603,13799067	AR	Mitokondriell kompleks I mangel
20	30225690	30232800	NM_032609.2	0	+	COX4I2	COX4I2	ENSG00000131055	ENST00000376075	30226820	30232707	30225690,30226820,30227735,30231206,30232570	30225765,30226902,30227900,30231338,30232800	AR	Eksokrin pankreassvikt, dyserythropoietisk anemi, og calvarial hyperostose
20	57603732	57607422	NM_006886.3	0	-	ATP5E	ATP5E	ENSG00000124172	ENST00000243997	57605360	57607306	57603732,57605357,57607274	57603896,57605484,57607422	AR	Mitokondriell kompleks V (ATP synthase) mangel, nukleær type 3
22	46731297	46753237	NM_018006.4	0	+	TRMU	TRMU	ENSG00000100416	ENST00000290846	46731661	46752903	46731297,46733675,46739158,46742318,46746187,46748017,46748160,46749663,46751340,46751886,46752738	46731743,46733841,46739265,46742441,46746360,46748071,46748227,46749764,46751485,46751969,46753237	AR	Leversvikt, forbigående infantil
22	50961996	50964034	NM_005138.2	0	-	SCO2	SCO2	ENSG00000130489	ENST00000395693	50962039	50962840	50961996,50963900	50962853,50964034	AR	Kardioencefalomyopati, fatal infantil, pga cytokrom c oksydase mangel 1
22	50964180	50968514	NM_001953.4	0	-	TYMP	TYMP	ENSG00000025708	ENST00000252029	50964198	50968138	50964180,50964429,50964674,50965004,50965593,50966016,50966940,50967564,50967924,50968332	50964347,50964570,50964905,50965167,50965712,50966146,50967039,50967767,50968148,50968514	AR	Mitokondrielt DNA depletion syndrom 1 (MNGIE type)
X	11129405	11141204	NM_005333.4	0	+	HCCS	HCCS	ENSG00000004961	ENST00000321143	11130180	11139930	11129405,11130138,11132954,11135386,11136620,11139026,11139731	11129638,11130280,11133106,11135535,11136740,11139113,11141204	XD	Mikroftalmi, syndromal 7
X	74273006	74376175	NM_004299.4	0	-	ABCB7	ABCB7	ENSG00000131269	ENST00000253577	74273204	74376107	74273006,74280057,74282162,74284904,74288841,74289125,74290199,74291343,74293523,74293702,74295196,74296356,74318776,74332720,74334588,74375939	74273420,74280165,74282266,74285076,74288971,74289289,74290357,74291518,74293611,74293791,74295465,74296489,74318896,74332807,74334669,74376175	XR	X-bundet sideroblastisk anemi med ataksi
X	77154960	77160881	NM_001866.2	0	+	COX7B	COX7B	ENSG00000131174	ENST00000481445	77155050	77160758	77154960,77158139,77160680	77155090,77158264,77160881	XD	Kongenital cutisaplasi, retikulolineær, med mikrocefali, ansikts-dysmorfisme og andre kongenitale anomalier
X	100600643	100603957	NM_004085.3	0	-	TIMM8A	TIMM8A	ENSG00000126953	ENST00000372902	100601486	100603652	100600643,100603520	100601648,100603957	XR	Jensen syndrom/ Mohr-Tranebjaerg syndrom / Progredierende døvhet, X-bundet 1
X	119005733	119010629	NM_004541.3	0	+	NDUFA1	NDUFA1	ENSG00000125356	ENST00000371437	119005874	119010497	119005733,119007266,119010476	119005976,119007356,119010629	XR	Mitokondriell kompleks I mangel
X	129263337	129299861	NM_004208.3	0	-	AIFM1	AIFM1	ENSG00000156709	ENST00000287295	129263531	129299630	129263337,129263944,129265649,129267287,129270019,129270617,129271052,129272567,129273769,129274507,129279453,129281467,129281726,129283443,129290434,129299524	129263603,129264141,129265774,129267430,129270160,129270706,129271160,129272676,129273846,129274592,129279544,129281598,129281851,129283543,129290577,129299861	XR	Defekt oksidativ fosforylering 6 / Cowchock syndrom (Charcot-Marie-Tooth 4, CMTX4)
X	153639853	153650063	NM_000116.4	0	+	TAZ	TAZ	ENSG00000102125	ENST00000299328	153640180	153649343	153639853,153640422,153641543,153641818,153642437,153647881,153648043,153648370,153648550,153648996,153649241	153640289,153640551,153641589,153641904,153642527,153647962,153648085,153648433,153648603,153649074,153650063	XR	Barth syndrom
